Ave Lat	Max Lat	Min Lat	Cycle
5628.83	5846	5369	7452
5683.5	5880	5455	7477
5686.14	5901	5330	7506
5721.34	5988	5351	7531
5730.72	5950	5415	7558
5748.67	5977	5505	7584
5759.22	5999	5417	7610
5776.26	5987	5424	7633
5824.82	6006	5444	7662
5829.4	6046	5488	7691
5855.72	6081	5635	7718
5854.87	6106	5653	7744
5903.78	6124	5683	7774
5915.03	6158	5608	7797
5915.86	6126	5572	7824
5956.24	6187	5594	7852
5958.48	6193	5627	7881
5983.93	6247	5681	7909
6009.99	6202	5692	7936
6057.39	6292	5702	7963
6057.43	6320	5786	7990
6072.51	6325	5814	8018
6104.82	6320	5824	8045
6135.23	6382	5762	8070
6124.04	6371	5825	8095
6140.57	6381	5820	8124
6171.61	6414	5914	8155
6213.19	6442	5858	8181
6233.85	6453	5864	8212
6249.78	6437	5933	8239
6247.12	6524	5924	8264
6309.41	6521	5997	8291
6302.51	6552	6036	8318
6303.65	6571	6025	8342
6341.28	6586	6065	8368
6359.96	6582	6043	8392
6377.86	6657	6048	8420
6405.22	6652	6134	8447
6413.25	6663	6065	8479
6439.9	6676	6124	8504
6481.1	6729	6191	8532
6480.13	6701	6207	8556
6495.93	6739	6169	8584
6520.91	6833	6212	8608
6528.19	6825	6182	8636
6560.14	6771	6255	8663
6597.15	6887	6277	8691
6606.4	6873	6260	8714
6622.85	6902	6302	8740
6622.88	6854	6330	8766
6655.72	6892	6388	8792
6672.16	6885	6369	8820
6678.82	6957	6361	8846
6734.66	6934	6379	8873
6748.94	7016	6425	8901
6756.29	7038	6408	8927
6785.45	7063	6484	8953
6797.74	7056	6464	8980
6805.46	7039	6510	9004
6839.58	7048	6545	9028
6855.92	7087	6501	9059
6881.98	7134	6522	9085
6893.17	7144	6556	9114
6922.67	7135	6618	9143
6945.15	7207	6615	9168
6961.08	7178	6636	9193
6991.07	7178	6658	9223
7014.63	7167	6716	9250
7027.63	7241	6683	9275
7024.39	7278	6665	9300
7056.86	7268	6740	9326
7075.23	7304	6736	9353
7101.68	7348	6734	9380
7130.67	7375	6801	9406
7144.81	7375	6788	9434
7164.37	7392	6806	9458
7166.6	7399	6818	9484
7203.04	7389	6881	9509
7201.37	7466	6884	9538
7232.39	7526	6896	9568
7258.65	7507	6926	9595
7305.76	7567	7008	9623
7282.24	7551	6988	9648
7322.27	7603	6999	9680
7342.02	7616	7035	9707
7385.25	7626	7070	9734
7388.64	7688	7046	9762
7401.25	7650	7074	9792
7429.97	7645	7153	9818
7452	7727	7114	9845
7479.75	7708	7121	9872
7490.36	7770	7183	9900
7511.21	7777	7182	9926
7537.06	7756	7183	9952
7520.27	7837	7205	9979
7568.48	7800	7233	10010
7603.66	7902	7268	10036
7618.22	7826	7289	10062
7644.55	7890	7320	10087
7668.54	7880	7324	10110
7697.93	7978	7338	10137
7682.93	8001	7335	10166
7708.21	7981	7347	10197
7764.09	8041	7382	10238
7764.48	8090	7452	10290
