Ave Lat	Max Lat	Min Lat	Cycle
3769	5080	3455	5956
3763.96	4810	3482	5981
3764.26	5154	3490	6008
3813.16	4858	3504	6034
3812.79	5180	3515	6061
3847.52	5197	3535	6086
3846.14	4924	3559	6112
3867.13	5266	3569	6140
3872.89	4954	3595	6166
3910.78	5321	3622	6192
3933.21	5301	3636	6218
3915.96	5020	3665	6245
3936.39	5384	3678	6271
3984.97	5063	3698	6298
4000.3	5412	3717	6324
3982.87	5411	3739	6350
4025.66	5134	3746	6376
4016.92	5505	3763	6403
4050.29	5498	3776	6430
4088.99	5527	3788	6455
4072.11	5530	3805	6481
4085.71	5593	3800	6508
4110.4	5253	3828	6534
4131.31	5619	3846	6560
4152.35	5643	3852	6588
4171.3	5637	3866	6614
4171.5	5712	3889	6639
4192.2	5388	3896	6667
4232.76	5747	3918	6693
4211.68	5759	3939	6719
4258.28	5736	3942	6746
4257.76	5829	3968	6772
4268.83	5483	3993	6798
4295.35	5852	4006	6824
4334.17	5858	4033	6850
4309.56	5517	4054	6877
4337.34	5933	4064	6904
4374.26	5552	4071	6929
4356.75	5958	4076	6956
4413.18	5970	4096	6982
4418.45	5621	4115	7008
4413.86	6025	4117	7036
4436.13	5643	4139	7062
4478.61	6066	4155	7088
4491.61	6078	4170	7114
4478.08	5710	4195	7141
4512.92	6148	4208	7166
4530.49	5745	4226	7193
4567.95	6187	4244	7220
4558.54	6174	4248	7246
4572.21	5809	4258	7272
4583.13	6249	4278	7299
4628.52	6225	4292	7325
4645.3	6288	4314	7350
4635.23	6291	4326	7377
4661.41	6365	4341	7404
4659.81	5902	4367	7430
4696.69	6346	4389	7456
4734.24	6404	4398	7483
4726.62	6391	4421	7509
4736.09	6441	4436	7535
4755.43	6027	4444	7562
4800.11	6503	4471	7588
4769.5	6516	4482	7614
4840.05	6507	4504	7640
4818.27	6556	4525	7667
4839.33	6138	4528	7694
4869.36	6614	4554	7720
4908.26	6629	4581	7745
4870.61	6212	4593	7772
4905.63	6679	4618	7799
4947.91	6240	4631	7824
4921.62	6727	4636	7852
4991.93	6717	4657	7878
4981.1	6297	4668	7903
4963.74	6784	4673	7931
5022.19	6341	4686	7958
5024.9	6815	4715	7983
5067.11	6826	4740	8010
5047.75	6412	4749	8036
5077.55	6888	4758	8062
5079.18	6459	4782	8088
5142.88	6943	4797	8115
5123.72	6931	4813	8141
5124.66	6531	4824	8167
5157.57	7005	4838	8194
5173.64	6566	4858	8220
5215.8	7052	4879	8246
5205.64	7030	4889	8272
5215.58	6637	4901	8299
5220.72	7125	4917	8326
5266.66	7122	4933	8352
5296.14	7152	4948	8378
5268.9	7146	4958	8405
5280.73	7221	4986	8430
5339.05	6770	5003	8457
5329.37	7253	4994	8484
5331.46	7268	5024	8510
5409.05	7263	5038	8536
5344.44	7330	5052	8563
5398.06	6889	5047	8589
5429.84	7367	5058	8615
5446.37	7382	5073	8641
5424.36	6962	5076	8668
5462.14	7439	5095	8694
5477.83	7004	5094	8720
5470.68	7470	5111	8748
5556.16	7481	5127	8774
5503.42	7062	5139	8799
5521.51	7546	5167	8827
5591.25	7102	5179	8852
5537.57	7580	5208	8878
5642.72	7594	5227	8905
5613.77	7168	5235	8931
5590.6	7662	5256	8958
5653.06	7205	5285	8984
5702.03	7691	5298	9010
5645.27	7684	5320	9037
5676.82	7274	5339	9063
5722.54	7762	5351	9089
5703.09	7296	5376	9116
5775.44	7808	5392	9142
5773.6	7805	5386	9168
5740.69	7370	5400	9195
5775.47	7877	5406	9222
5821.9	7889	5417	9247
5843.68	7918	5429	9274
5826.53	7918	5442	9301
5858.39	7987	5456	9326
5862.16	7490	5472	9352
5887.72	8026	5453	9380
5905.39	8034	5482	9406
5942.57	8026	5505	9431
5900.03	8100	5516	9458
5977.3	7559	5541	9484
5965	8133	5566	9510
6002.57	8154	5580	9537
6003	7620	5609	9563
5992.19	8220	5622	9590
6036.3	7661	5642	9615
6051.82	8247	5668	9643
6092.71	8258	5681	9669
6036.31	7733	5701	9694
6091.87	8316	5724	9722
6132.84	7759	5730	9748
6084.41	8345	5717	9774
6203.45	8360	5745	9800
6147.43	7829	5748	9826
6143.44	8424	5773	9854
6206.44	7867	5795	9880
6246.71	8474	5796	9905
6192.45	8443	5808	9932
6235.56	7937	5833	9958
6259.04	8535	5840	9984
6246.31	7984	5861	10012
6334.95	8574	5875	10038
6310.72	8556	5888	10063
6291.45	8052	5917	10091
6337.01	8640	5932	10118
6380.43	8645	5960	10142
6395.01	8672	5975	10174
