Ave Lat	Max Lat	Min Lat	Cycle
5260.92	5410	5060	7429
5282.37	5423	5082	7454
5297.71	5445	5095	7479
5311.48	5458	5111	7504
5333.97	5485	5134	7530
5349.31	5493	5148	7554
5376.88	5516	5168	7579
5385.34	5540	5182	7604
5408.23	5558	5212	7629
5422.42	5563	5220	7655
5436.98	5591	5250	7679
5460.71	5600	5266	7704
5472.2	5626	5286	7729
5497.02	5637	5304	7755
5509.21	5663	5316	7779
5532.96	5675	5343	7804
5545.85	5692	5358	7829
5565.35	5709	5385	7854
5584.41	5732	5379	7879
5594.74	5736	5402	7904
5619.17	5763	5428	7930
5631.63	5772	5439	7954
5660.5	5797	5461	7979
5668.58	5813	5476	8004
5691.7	5826	5503	8029
5707.89	5851	5515	8055
5719.78	5868	5539	8079
5746.07	5892	5558	8104
5754.54	5907	5580	8129
5783.02	5934	5595	8155
5792.06	5943	5598	8179
5817.38	5965	5622	8204
5831.65	5993	5632	8229
5848.37	6006	5660	8254
5869.99	6028	5673	8279
5878.82	6041	5694	8304
5904.06	6060	5716	8330
5915.43	6073	5731	8354
5945.44	6093	5750	8379
5952.55	6108	5759	8404
5975.24	6134	5775	8429
5991.06	6159	5788	8455
6002.47	6164	5813	8479
6030.57	6188	5840	8504
6038.2	6198	5855	8529
6066.7	6217	5876	8555
6073.89	6236	5876	8579
6101.3	6251	5904	8604
6112.47	6271	5911	8629
6130.99	6298	5934	8654
6151.85	6311	5941	8679
6161.32	6329	5951	8704
6187.69	6340	5956	8730
6198.48	6369	5970	8754
6228.91	6383	5985	8779
6237.28	6407	6000	8804
6258.55	6428	6027	8829
6275.48	6442	6042	8855
6284.58	6455	6065	8879
6313.5	6469	6077	8904
6317.37	6491	6089	8929
6346.98	6495	6105	8955
6355.24	6517	6118	8979
6382.42	6530	6132	9004
6394.28	6548	6143	9029
6412.15	6564	6170	9054
6433.38	6585	6183	9079
6441.94	6598	6210	9104
6470.26	6626	6219	9130
6478.44	6638	6230	9154
6510.45	6667	6243	9179
6516.95	6676	6249	9204
6538.34	6700	6276	9229
6553.41	6722	6289	9255
6563.03	6730	6308	9279
6593.62	6756	6329	9304
6598.21	6771	6344	9329
6629.99	6785	6361	9355
6637.24	6808	6374	9379
6664.03	6836	6387	9404
6674.43	6847	6398	9429
6692.22	6872	6423	9454
6711.94	6886	6438	9479
6719.96	6896	6461	9504
6746.95	6912	6490	9530
6755.86	6933	6501	9554
6789.29	6948	6522	9579
6795.43	6975	6534	9604
6817.9	6987	6562	9629
6834.77	7016	6577	9655
6843.3	7029	6605	9679
6876.08	7057	6635	9704
6878.18	7072	6650	9729
6911.45	7099	6668	9755
6917.69	7114	6680	9779
6945.38	7126	6704	9804
6958.24	7135	6719	9829
6973.07	7157	6748	9854
6996.26	7172	6763	9879
7003.07	7198	6783	9904
7030.99	7212	6792	9930
7038.19	7233	6817	9954
7072.8	7245	6842	9979
7078.09	7265	6851	10004
7103.26	7289	6878	10029
7119.12	7304	6890	10055
7129.28	7324	6915	10079
7160.34	7337	6930	10104
7162.07	7351	6940	10129
7198.2	7376	6957	10155
7209.17	7397	6970	10196
